"competition"	"connectance"	"diversity"	"stability"	"richness"	"biomass"
1.1	0.2	0.03360353793716119	-1.4961593773988702	0.21589999999999998	0.9599795046275462
1.15	0.2	0.00026890797235650443	-0.0028486671160605145	0.18714999999999998	1.000021833015547
1.2	0.2	1.150171144714345e-89	-1.0989537366663814e-5	0.05	0.9999999267447103
0.8	0.25	0.39430085299946155	-1.9588183853742502e-8	0.22065	1.0260133986256446
0.85	0.25	0.5013861228570828	-0.19706688222468244	0.53045	1.1270980382758777
0.9	0.25	0.4385259994010696	-0.1655972406298321	0.4	1.0867782327993631
0.95	0.25	0.437297237563102	-0.4158852377289962	0.44349999999999995	1.03770765509548
1.0	0.25	0.36180186197497216	-0.23145418671026732	0.32389999999999997	1.0000183694337597
1.05	0.25	0.26301939042418787	-1.049624924788366	0.2	0.9657288591136131
1.1	0.25	0.08803505474252224	-9.89273898676093	0.14045000000000002	0.9965090146974874
1.15	0.25	0.09636411807120264	-1.9530567138167885	0.19555	0.9736624629464367
1.2	0.25	0.12398174608514957	-2.1012636188023003e-6	0.1	1.0257590141843844
0.8	0.05	0.7949831755650881	-0.0010588340200926307	0.75	1.2217955034592847
0.85	0.05	0.6641935045833297	-0.14205290122193256	0.69085	1.147743994808201
0.9	0.05	0.7324993724877199	-0.3779842835526119	0.49720000000000003	1.0975414726822679
0.95	0.05	0.7193692000790789	-0.41673111395237605	0.6562	1.0463025734576057
1.0	0.05	0.3919040495004537	-1.4805348878368428e-6	0.6	0.9999948561798117
1.05	0.05	6.346452452720288e-22	-3.3111213750958093e-6	0.05	1.0000115060992307
1.1	0.05	8.01006728815251e-43	-3.3184857844555523e-6	0.05	1.000011502797879
1.15	0.05	2.473641049027265e-61	-1.0957256181209001e-5	0.05	0.9999999438983671
1.2	0.05	2.3384924169605173e-85	-1.0989660378824486e-5	0.05	0.9999999078061342
0.8	0.1	0.6356976700268974	-0.039194773402400324	0.6315500000000001	1.203602017175802
0.85	0.1	0.6642169394378232	-0.042365329601388314	0.65	1.147537757429529
0.9	0.1	0.6824907848405659	-0.06861531470310972	0.55	1.0952911035810085
0.95	0.1	0.7256595990276129	-0.13084177519628684	0.65	1.0469030914448134
1.0	0.1	0.08805968139639692	-5.559191061718793e-6	0.45	1.000000019108542
1.05	0.1	3.36691286626079e-25	-3.318224591571955e-6	0.05	1.000011499650317
1.1	0.1	9.435081321590927e-45	-1.0979212067632932e-5	0.05	0.9999999312215574
1.15	0.1	1.537073774750381e-66	-1.0995252642741709e-5	0.05	0.9999999152419112
1.2	0.1	0.04420800370749908	-1.0151326853498188	0.0957	0.9994654106650654
0.8	0.15	0.5843246669887718	-0.3735166312751374	0.65	1.1954210821229787
0.85	0.15	0.5486505858094122	-0.6482856348221016	0.45	1.1387208104807238
0.9	0.15	0.5780423026777617	-0.2183978366302107	0.5	1.0901812744600141
0.95	0.15	0.3911155356316364	-0.07777881448931331	0.35764999999999997	1.0345218033440502
1.0	0.15	0.46629928712211716	-0.8359251886962579	0.35	1.0053346822582818
1.05	0.15	0.009543388360781694	-0.5886259814364516	0.20725	0.9904167999700311
1.1	0.15	0.0437129492358747	-4.253600943214872	0.2279	0.9673325509717992
1.15	0.15	1.4711448564027423e-17	-3.3120305754962917e-6	0.05	0.9999885022917601
1.2	0.15	0.08528938679104957	-4.176980936433334	0.24315000000000003	0.9005508219979966
0.8	0.2	0.36452877712390774	-1.099516826383059	0.3	0.72523887616373
0.85	0.2	0.4154025282032715	-0.3957331462122985	0.35	1.1135219120066113
0.9	0.2	0.39146431278211025	-0.6079547261114762	0.35	1.0284676070880918
0.95	0.2	0.5434792984748344	-0.0643628173323999	0.3142	1.0458335184125154
1.0	0.2	0.3552423308895764	-2.1785577067254764e-9	0.2	0.858280249329005
1.05	0.2	0.016333607589673758	-0.12132719313297875	0.09705	0.9996916365507786
1.1	0.2	0.17688643212441185	-0.34245203874278285	0.2	1.0125771133509938
1.15	0.2	0.07399764571182842	-1.9345576647162452	0.09795000000000001	0.9856993932323035
1.2	0.2	0.21765474669477217	-0.00031106584915399166	0.15	1.0069278482648183
0.8	0.25	0.439123868288922	-0.034384679638099096	0.3	1.0519908455326132
0.85	0.25	0.36696179235017123	-0.9172483720283162	0.35	1.0123198217120115
0.9	0.25	0.32679752123401334	-0.0050742386531160266	0.3	1.05459546338095
0.95	0.25	0.587826099947322	-0.6717184977131849	0.5	0.9790984485185248
1.0	0.25	0.4512582490643776	-0.665386451006913	0.41775	1.0000147284349274
1.05	0.25	2.827399662556988e-23	-3.311174764471127e-6	0.05	1.0000115060547328
1.1	0.25	2.8004403902000003e-44	-1.0985606882408536e-5	0.05	0.9999999295592383
1.15	0.25	0.19498373106542874	-1.359992481869482	0.2	0.9417533170103355
1.2	0.25	0.03554663041668172	-4.124350823759734	0.1421	0.963880696750703
0.8	0.05	0.7644485854878997	-0.2184727823207682	0.75	1.2190392092525515
0.85	0.05	0.8559129638966431	-0.1463249323028459	0.8442999999999999	1.1608722377449354
0.9	0.05	0.6471740094373605	-1.8474648578541204	0.79565	1.093090032521305
0.95	0.05	0.7407985722214316	-0.22809220992496018	0.5	1.0464766279534043
1.0	0.05	0.021006447865753473	-2.2430026318978514e-6	0.35	1.0000077731398243
1.05	0.05	3.1033867088953643e-19	-3.3133260863113232e-6	0.05	1.000011507597343
1.1	0.05	8.049118229576533e-40	-1.0989175896699456e-5	0.05	0.9999999182738248
1.15	0.05	1.3493368255195289e-59	-1.0989697855287027e-5	0.05	1.0000000276627703
1.2	0.05	1.2088125450796449e-82	-3.311289547841511e-6	0.05	1.000011505886879
0.8	0.1	0.6573856348575737	-0.5709595285375906	0.5	1.2211721051624347
0.85	0.1	0.6266894934789966	-0.006393162572863357	0.52535	1.1461811252300653
0.9	0.1	0.856065726468676	-0.01737496941253942	0.65	1.1016840638990149
0.95	0.1	0.6311974243824481	-0.3365972371005422	0.595	1.0442789292887102
1.0	0.1	0.5031143992771941	-0.07112210330085068	0.3655	1.0002491275101115
1.05	0.1	0.036319629014461535	-1.7843028407513615	0.2579	0.9945612186427903
1.1	0.1	7.447025560616306e-44	-3.310083308134693e-6	0.05	1.0000115010596837
1.15	0.1	4.767133264613683e-66	-1.0982419791546494e-5	0.05	1.000000030292739
1.2	0.1	0.1675849405132088	-5.146275724244771e-6	0.15	1.0285672594594266
0.8	0.15	0.609381470016642	-3.853061729628659e-6	0.3987	1.2200974737635693
0.85	0.15	0.5441586493462729	-0.647603762554953	0.46245	1.1471907284888119
0.9	0.15	0.34637865841177884	-0.46288371369409204	0.34209999999999996	1.0659694690216963
0.95	0.15	0.3166263816492517	-0.32772648971040935	0.35	1.030008235459326
1.0	0.15	0.37613355565946527	-1.36331485888621	0.4	1.0150604333014828
1.05	0.15	0.14175204893746707	-2.2073359343951533	0.35625	0.9734493361050983
1.1	0.15	0.03345203206236193	-1.2618932324097523	0.2575	0.9622061404622861
1.15	0.15	0.06256927465876597	-3.7391660360973633	0.13165	0.9410323329882411
1.2	0.15	0.07317757955664632	-2.8220537179320018	0.1845	0.9265851946748617
0.8	0.2	0.43971104241383285	-0.5684107143338206	0.3	0.8146379685666493
0.85	0.2	0.6047887032645003	-0.00562000833805802	0.4	1.1462556991905637
0.9	0.2	0.41917824759373856	-0.11818364470079783	0.25	1.041736825249394
0.95	0.2	0.27067577874935295	-0.05261728530311758	0.25	1.0255703135872818
1.0	0.2	0.39936027772579946	-1.3611386566833161	0.3995	1.0011566000042154
1.05	0.2	0.2481286513499998	-1.1843638115668398	0.25	1.0169815226973868
1.1	0.2	0.07993589467370725	-6.827595677408618e-6	0.1	1.0169102602602882
1.15	0.2	7.636300031318964e-67	-1.09851522324959e-5	0.05	1.000000044340471
1.2	0.2	7.580432290626778e-88	-1.0989554518967278e-5	0.05	0.999999925024889
0.8	0.25	0.5418623236647656	-0.45419420512941494	0.32330000000000003	1.0459406417831016
0.85	0.25	0.4255982692941423	-0.6788967047843997	0.2581	0.81624029083065
0.9	0.25	0.5073610875886383	-0.5778944845727735	0.40475000000000005	0.9613787252347865
0.95	0.25	0.4387827221955296	-0.6314951588792034	0.41559999999999997	1.0302682069425355
1.0	0.25	0.21537383331541463	-1.7333314248458773	0.3	0.4758701828077754
1.05	0.25	0.2316656625321277	-1.448203745596654	0.2983	0.9878946374545022
1.1	0.25	0.3780542589403211	-1.4751865785373162	0.45	0.8383769030135216
1.15	0.25	0.09051286018458941	-1.2389386802815794	0.13265	0.9830334910168101
1.2	0.25	0.15913970061080474	-1.5592990655415672e-6	0.15	1.0248448299270674
0.8	0.05	0.7271355269639486	-0.21799315835011457	0.8	1.2155563083017265
0.85	0.05	0.7268386731456291	-0.0533914098981086	0.65	1.153273590554161
0.9	0.05	0.7985807119037763	-0.01553990775802613	0.7	1.1000118380276058
0.95	0.05	0.7561809201743778	-0.16980317442403034	0.5	1.04677729049336
1.0	0.05	0.3657073885596004	-1.6779045536719586e-6	0.4	1.0000058247421315
1.05	0.05	2.250604407561e-21	-3.3100535582427268e-6	0.05	1.000011501085944
1.1	0.05	5.888928472536993e-43	-1.0982813921872382e-5	0.05	1.000000025224123
1.15	0.05	8.95020388497381e-65	-1.0982693376755093e-5	0.05	1.000000025464097
1.2	0.05	4.937332134325221e-84	-3.313485291112384e-6	0.05	0.9999884911794727
0.8	0.1	0.6792824282046667	-0.005262426520204118	0.8709	1.2093078539654696
0.85	0.1	0.6626986337073427	-0.055252059819879476	0.75	1.147549940524081
0.9	0.1	0.5437696069954098	-0.7445959709009814	0.55	0.9714138025365219
0.95	0.1	0.641914328697419	-0.2912089529309554	0.55	1.044706707567466
1.0	0.1	0.06166572562023731	-1.8514208991767701e-6	0.35	1.0000064178695192
1.05	0.1	1.3457734238846875e-24	-3.318240056912333e-6	0.05	1.000011497878878
1.1	0.1	0.16873464068272237	-1.4977351965784953	0.2	0.9751915568646461
1.15	0.1	0.0007143476783416377	-0.009438900230325467	0.1	1.0000689164903256
1.2	0.1	3.25662144373645e-85	-1.0985995806960224e-5	0.05	1.0000000290530662
0.8	0.15	0.48004737905000083	-0.0015467386114262007	0.4	1.1691852568309562
0.85	0.15	0.5695428749896227	-0.5169365667639519	0.35	1.0989317874983335
0.9	0.15	0.6165423849956476	-0.15469546353872554	0.6	1.0914763396957399
0.95	0.15	0.5815199192867779	-0.6917517244025216	0.5	1.064233940051994
1.0	0.15	0.00039350380228349085	-3.30281807548915e-6	0.2	1.0000114767958754
1.05	0.15	0.42979051502702326	-1.0032529454747492	0.3378	0.8837466900829887
1.1	0.15	0.11756008701310637	-0.970546397186385	0.20065	0.9972307296901566
1.15	0.15	1.9294772108392255e-66	-1.0959200720295543e-5	0.05	1.0000000097812611
1.2	0.15	6.9884114153413e-84	-1.0963876942335598e-5	0.05	0.9999999336697082
0.8	0.2	0.451376140960659	-1.0697120477468056	0.35	0.7869298402772207
0.85	0.2	0.34001744381289084	-0.22211902252809929	0.4	1.0828934808452522
0.9	0.2	0.38699382039433544	-0.35449712432571373	0.4	1.0696594533987338
0.95	0.2	0.5673196847626315	-0.08548707853450963	0.3559	1.0423889053638211
1.0	0.2	0.4383093755787215	-1.5178510637758717e-6	0.3675	1.0000052571971334
1.05	0.2	8.2421569542840315e-25	-3.3111302660370897e-6	0.05	1.0000115061077242
1.1	0.2	0.018519209774920543	-3.598729515768453	0.1226	0.9806432346872626
1.15	0.2	4.10495199960134e-65	-1.0989016778858404e-5	0.05	0.9999999175407261
1.2	0.2	0.07548491641535221	-1.6517923782701656	0.13795	0.9339028122759798
0.8	0.25	0.18533203092515874	-1.469767722360423	0.2	0.4690354497856224
0.85	0.25	0.20654870570752612	-1.7359580401875623e-6	0.15	1.0599375998905853
0.9	0.25	0.474837762735589	-0.04094789689921733	0.35125	0.9651950534085767
0.95	0.25	0.5668889662800448	-0.03239670879597377	0.4	1.0425418403349855
1.0	0.25	0.25879129754803243	-6.371803315436531e-6	0.15	0.9999999688936678
1.05	0.25	0.41459414909153997	-8.228134676544784e-8	0.25	0.8790218563712151
1.1	0.25	0.09817851325523631	-2.385440907173537	0.1842	1.0063653164899098
1.15	0.25	0.10506462567805479	-1.8603888608777606	0.27195	0.9582630170381771
1.2	0.25	3.473735485101792e-39	-3.3112004986279733e-6	0.05	0.999988494808888
0.8	0.05	0.7130021226284565	-0.06946963803227192	0.9	1.2127946678955221
0.85	0.05	0.7584124098309183	-0.11334118354710768	0.7	1.155469101794034
0.9	0.05	0.6883762688972273	-0.7602406954060732	0.4574	1.0956316783240336
0.95	0.05	0.5845671819695778	-0.46457926170580993	0.4	1.0430442338471024
1.0	0.05	0.39875061027064945	-4.2155381124500395e-6	0.55	0.9999999734631518
1.05	0.05	0.0751768227881332	-2.5858685224970763	0.41675000000000006	0.9841881543787554
1.1	0.05	9.563157915278031e-42	-1.0988277445910842e-5	0.05	0.999999918292583
1.15	0.05	2.6786810497222596e-62	-1.0988009804436089e-5	0.05	0.9999999257942123
1.2	0.05	7.280327365955918e-85	-3.3104976288172807e-6	0.05	1.0000115026506817
0.8	0.1	0.5697618275780449	-0.013938208014367234	0.5	1.184104926312654
0.85	0.1	0.42842259452350917	-0.0596643411632258	0.42584999999999995	1.1137682541478366
0.9	0.1	0.5365771963616521	-0.006499149443461913	0.4	1.0850721285879825
0.95	0.1	0.6497089048109682	-0.047965879086673185	0.4	1.044791609849892
1.0	0.1	0.2249377285187124	-1.4327224983633828e-6	0.4	1.000004964689363
1.05	0.1	0.14296760991282237	-4.178953646801907	0.27254999999999996	0.9767668984196809
1.1	0.1	2.3902820240668605e-42	-1.099065561792201e-5	0.05	1.0000000403732932
1.15	0.1	3.898924760995894e-69	-1.0983766903578851e-5	0.05	0.9999999213858177
1.2	0.1	0.2085484075723653	-1.7757803040193627	0.22290000000000001	0.9943299718174011
0.8	0.15	0.5462038242444153	-0.7819454730566895	0.4	1.0952033224955193
0.85	0.15	0.42154118755707237	-0.7686844422844735	0.25	1.009042045472299
0.9	0.15	0.4413162485187352	-1.298392024547236	0.5504	0.9125545373627545
0.95	0.15	0.481584290627065	-0.008516415965329963	0.4	1.0482194496270172
1.0	0.15	0.4489563650138271	-1.4578866687092192e-6	0.3891	1.0000050495740458
1.05	0.15	2.934485020068848e-23	-3.3181327335323078e-6	0.05	1.0000115004989987
1.1	0.15	0.1404495324639456	-1.802949351487689	0.3433	0.9475096409361619
1.15	0.15	0.11600796722832042	-2.5331699593506065	0.3274	0.9118275462923271
1.2	0.15	2.063638626900993e-88	-3.3102719839906216e-6	0.05	0.999988493525182
0.8	0.2	0.5573498919089057	-0.333836410340697	0.65	1.1786500207156487
0.85	0.2	0.4572756910031374	-1.3504131115995092e-6	0.2656	1.1337289466879028
0.9	0.2	0.5688966281713297	-0.2095459187658664	0.45	1.088474488207136
0.95	0.2	0.5900826747666325	-0.01391618018844958	0.35	1.0572262853039838
1.0	0.2	0.36768067677076466	-0.043774020648703074	0.35	0.8243615102191834
1.05	0.2	0.2953966920136424	-1.64552429283079	0.3975	0.9893896819860556
1.1	0.2	0.30068858861703024	-1.2496527314625931	0.3	0.8598214759494239
1.15	0.2	1.2187087832587972e-67	-3.3190666120605194e-6	0.05	1.000011497976105
1.2	0.2	0.06974878949520116	-1.8617851178752023	0.11185	0.9638075332218288
0.8	0.25	0.5719411582218887	-0.33304431476643426	0.45	1.115527133771893
0.85	0.25	0.3450473760296473	-4.1784000655887317e-5	0.20185	1.1028684721027078
0.9	0.25	0.5992833777479617	-0.06447676359690412	0.55	1.0913054247279985
0.95	0.25	0.19781504117119986	-0.06963799050641127	0.2	1.0228552927940286
1.0	0.25	0.43213640553929233	-1.5529337281141624	0.34855	1.0005366013792625
1.05	0.25	0.13177450676701957	-1.613454630083974	0.28959999999999997	0.9993250012326876
1.1	0.25	1.4754282413693144e-29	-1.0951360771625108e-5	0.05	0.9999999585767742
1.15	0.25	0.06118806155352137	-2.0233595236150386	0.13165	0.9404393786903855
1.2	0.25	5.472615326523201e-40	-1.0983723976866687e-5	0.05	0.999999919514242
0.8	0.05	0.8266265288547985	-0.09929016002741686	0.8	1.2245095070595216
0.85	0.05	0.7582742818595855	-0.20716197465918887	0.65	1.1555369320638418
0.9	0.05	0.7218216613427746	-0.009903960614410847	0.55	1.0971147490799507
0.95	0.05	0.6647846511912867	-0.25592631491298007	0.4	1.0449145601106007
1.0	0.05	0.6489466121141642	-1.1985708958108357e-6	0.6	0.9999958342524241
1.05	0.05	7.421134645965445e-23	-3.317848931249162e-6	0.05	1.0000115060249979
1.1	0.05	1.224978666472294e-44	-1.098345989651405e-5	0.05	1.0000000345863072
1.15	0.05	1.2155460202717232e-63	-3.3121434490963483e-6	0.05	0.9999884926660452
1.2	0.05	4.1688898478298286e-86	-3.312619632199438e-6	0.05	0.9999884909578496
0.8	0.1	0.5689174146281338	-0.004959195195891468	0.45	1.192621100085095
0.85	0.1	0.7517188046439109	-0.0006024731045875608	0.6	1.155211111934363
0.9	0.1	0.7320507212548808	-0.34727817304341607	0.5199499999999999	1.0975158487097232
0.95	0.1	0.7624149504416065	-0.20342008205144158	0.6	1.0471002010139585
1.0	0.1	0.07083561551153497	-2.3618768709752817e-6	0.3	1.0000082004912296
1.05	0.1	7.845386390976062e-22	-3.317800174844464e-6	0.05	1.0000115049501326
1.1	0.1	3.313791175491565e-45	-1.0984023027011686e-5	0.05	1.0000000188823264
1.15	0.1	1.9527764888368983e-61	-1.0957926971366373e-5	0.05	0.9999999442368446
1.2	0.1	0.1451258551072755	-1.3699587227004604	0.1874	1.0009315902043268
0.8	0.15	0.5407411538534799	-0.7042238303203013	0.4306	0.8364469211128778
0.85	0.15	0.4439051141088888	-0.3962354829937348	0.5	1.107871964871732
0.9	0.15	0.4727434497563829	-0.15639407848052772	0.4	1.0792795878802106
0.95	0.15	0.3412172177911656	-1.1203935851489515	0.25	0.6264448609813906
1.0	0.15	0.27136058307886113	-4.370611433260697e-6	0.35	0.9999999795521544
1.05	0.15	3.404331073444315e-27	-3.3178568997293962e-6	0.05	1.0000115057283074
1.1	0.15	0.23934104315403973	-1.5021272127415009	0.2934	0.9615995747810493
1.15	0.15	1.5446177114110342e-65	-1.0996655271517451e-5	0.05	0.9999999145987819
1.2	0.15	0.08582514244238301	-2.214011410636506	0.2631	0.9075270514097433
0.8	0.2	0.2329517394013262	-1.8958004172542325e-9	0.11445000000000001	0.8573889416873395
0.85	0.2	0.5174251480657824	-2.7821328771713125e-5	0.353	1.1327656389254988
0.9	0.2	0.38415515454652843	-0.42575986864589027	0.45	1.0676296932753397
0.95	0.2	0.2359315811260894	-0.5351527284699992	0.35	1.0211825598659858
1.0	0.2	0.010263406412391207	-2.5489188101801996e-6	0.2	1.00000885634481
1.05	0.2	0.054980491614449296	-1.5078747339701917	0.307	0.9833251917377764
1.1	0.2	1.9924025151044872e-47	-1.0983235141504168e-5	0.05	1.0000000328996508
1.15	0.2	0.40823177569852365	-0.7691419446010707	0.30295	0.8014615801352227
1.2	0.2	0.23005629876711484	-0.6772901117869616	0.2	0.9912915868224215
0.8	0.25	0.523118130735709	-0.018799298434643123	0.4	1.1305763541968181
0.85	0.25	0.5481781702486735	-0.8912172186101311	0.45	0.9676398866715158
0.9	0.25	0.6663390905295241	-0.005225095830487844	0.4	1.1236513061027842
0.95	0.25	0.22962188042179188	-0.0005326931041970628	0.1	0.3183413474952813
1.0	0.25	0.21478969471789114	-0.4121595407433106	0.2	1.0160221042359847
1.05	0.25	7.925899273282657e-26	-1.0995065314246391e-5	0.05	1.0000000430590956
1.1	0.25	0.3249828664746428	-0.059101868326392644	0.32175	0.8676464415726475
1.15	0.25	3.3248728665503057e-39	-1.0961184194558352e-5	0.05	0.9999999336922459
1.2	0.25	0.18342222646806278	-2.1135925921003935e-6	0.1	1.0326357253566576
0.8	0.05	0.7645243208793403	-0.05243245951036462	0.6908000000000001	1.2190271121407077
0.85	0.05	0.7144731481345671	-0.01183450010598301	0.55	1.1522881829256029
0.9	0.05	0.8281892375845873	-0.017041690971759966	0.7	1.1009991889509947
0.95	0.05	0.7189228867456425	-0.8629331249421007	0.53945	1.0463445824843454
1.0	0.05	0.3458370063494841	-1.852999384783165e-6	0.6	0.9999935647532957
1.05	0.05	7.906928418527267e-21	-3.314567128500474e-6	0.05	1.0000114992852187
1.1	0.05	5.854218132610031e-45	-3.314712955811971e-6	0.05	0.9999884949646665
1.15	0.05	2.0768886986130056e-70	-3.3118068911079814e-6	0.05	1.000011499186675
1.2	0.05	4.9225113584528364e-85	-1.0986135617658194e-5	0.05	0.9999999172518125
0.8	0.1	0.7270029038547572	-0.3344858768079378	0.8	1.2157926495714924
0.85	0.1	0.6754413275675625	-0.006896723647125714	0.5538000000000001	1.1515265067634501
0.9	0.1	0.615743187222607	-0.1591528543814752	0.55	1.0915007285653422
0.95	0.1	0.6315411590346276	-0.42243831662854087	0.58975	1.0455677166923925
1.0	0.1	0.5694080757696363	-1.21112368310922e-6	0.42995	0.9999957927910962
1.05	0.1	0.24836721648299673	-1.7678898271883088	0.36495	0.8475384084059223
1.1	0.1	4.2554931192165484e-47	-1.0983366272361285e-5	0.05	0.9999999215820269
1.15	0.1	3.097077864264474e-67	-1.0983472972685036e-5	0.05	0.9999999166264262
1.2	0.1	0.23055147254979974	-1.3071543493396667	0.3	0.9913302454606988
0.8	0.15	0.49800812342933337	-0.15072785406244457	0.45919999999999994	1.1654540007883543
0.85	0.15	0.6535638756709311	-0.8212304244709561	0.6753	1.1416278861738816
0.9	0.15	0.689616761990685	-0.010365651728711685	0.5	1.0956923442936128
0.95	0.15	0.41021260709700935	-0.19970552317270848	0.4	1.046485257667158
1.0	0.15	0.3618165229082828	-1.8089552771971955	0.36265000000000003	1.0035849799317171
1.05	0.15	0.22360451052416228	-1.1992384776636553	0.24815	0.9917414712820274
1.1	0.15	1.71207821148343e-47	-1.0989996625384387e-5	0.05	1.0000000363876187
1.15	0.15	0.0718025831672003	-1.499448304343684	0.15235	0.9505773413679784
1.2	0.15	0.06915510425555749	-2.662815437508483	0.24345	0.8936461455084901
0.8	0.2	0.45357975253055355	-7.233688047554384e-8	0.35	0.9045439041141875
0.85	0.2	0.2850193259080903	-1.2894708026383577	0.2	0.29937375042491754
0.9	0.2	0.4196806943139562	-0.6842915156457349	0.31135	1.0864588807552844
0.95	0.2	0.3205638162467819	-0.0027462468862820134	0.25	1.0272581060162793
1.0	0.2	0.5254918907407076	-1.366436519370622e-6	0.41525	0.9999952539970962
1.05	0.2	1.7012226740314556e-24	-3.310177926984035e-6	0.05	1.0000115021091267
1.1	0.2	0.04912476959791603	-1.6988574884588579	0.1815	0.9623525954467337
1.15	0.2	4.603810632616102e-67	-1.0986294607179297e-5	0.05	1.0000000348716795
1.2	0.2	0.08644799566166506	-3.746837966514294	0.2063	0.9603477560202719
0.8	0.25	0.36078153269897767	-0.7494769142179453	0.3	0.6155981594042845
0.85	0.25	0.518134461725337	-0.23247425521392642	0.45	1.132250850665013
0.9	0.25	0.6395652845759563	-0.6722747228914783	0.5	1.0996864922040415
0.95	0.25	0.5449635167832932	-0.8085192725492025	0.5242	1.0635011940506605
1.0	0.25	0.5007947674889088	-0.6432067207056573	0.4	0.9491599067742811
1.05	0.25	0.03870533690745864	-2.636096748515699	0.31435	1.0006802238818844
1.1	0.25	0.0035311410768605563	-0.05808874098884378	0.13665	1.000422354474124
1.15	0.25	0.10683871580079798	-1.2919244766436226	0.24035	0.9540447612544419
1.2	0.25	0.07397616014953745	-1.5530372712440907	0.1911	0.9536161583337994
0.8	0.05	0.795958526293422	-0.21369747609065068	0.78725	1.2218822478436298
0.85	0.05	0.7541439791774753	-0.222083665621964	0.79925	1.155876291196558
0.9	0.05	0.6175464181695787	-0.18364332318666107	0.5	1.0914193575701754
0.95	0.05	0.7683427063680203	-0.01845131229290837	0.5307000000000001	1.0471079891336803
1.0	0.05	0.10466129885969705	-4.5026516857575796e-6	0.6	1.0000000201963661
1.05	0.05	2.778151829367395e-20	-3.3117879426323705e-6	0.05	1.0000114992013878
1.1	0.05	3.342416726728283e-40	-1.0994687428328205e-5	0.05	0.9999999179823876
1.15	0.05	1.1547111404190893e-58	-1.0989050690962566e-5	0.05	0.9999999262892444
1.2	0.05	1.4358610657933705e-85	-1.098165008010747e-5	0.05	1.0000000377894178
0.8	0.1	0.6015459975728283	-0.2646736436910249	0.5	1.2062359960231879
0.85	0.1	0.6806746493583722	-0.003973270206606497	0.6	1.1513601211065239
0.9	0.1	0.6780393065307115	-0.4091857105549335	0.75	1.0959246771806284
0.95	0.1	0.27010876970571995	-0.30118578862731193	0.25	1.0255822081939772
1.0	0.1	0.006388501660002136	-2.6822469044103364e-6	0.3	1.0000093016740197
1.05	0.1	3.6340184655118125e-21	-3.3178416316258165e-6	0.05	1.0000114976514518
1.1	0.1	1.16161742726143e-43	-1.0983310196459263e-5	0.05	1.0000000225207633
1.15	0.1	0.061104012107691064	-1.5474828140352888	0.17875000000000002	0.9257469072087731
1.2	0.1	0.11076703145068297	-3.7676468304754733	0.18309999999999998	0.9638497425792648
0.8	0.15	0.665716718581112	-0.0003736553623931811	0.7	1.2068877729483163
0.85	0.15	0.6460605952351128	-0.1362660552098392	0.4561	1.1472907850536158
0.9	0.15	0.5178447243404188	-0.0002828526692452518	0.35	1.0852852657546335
0.95	0.15	0.6983689250096264	-0.5361746131243104	0.55	1.0518734886372116
1.0	0.15	0.3313280737821192	-1.510483950584716e-6	0.25485	0.999994750222947
1.05	0.15	0.04663673674482124	-2.072197441518489	0.33025000000000004	0.9908485066424597
1.1	0.15	3.746172889507654e-47	-3.3174062399343104e-6	0.05	1.000011498025644
1.2	0.15	6.222408603111849e-86	-3.311079083103201e-6	0.05	1.0000115039908082
0.8	0.2	0.4610645884870094	-0.9388749180530974	0.4569	1.1208084179933406
0.85	0.2	0.4605997952099541	-0.27860299962058094	0.41200000000000003	1.1254758571969643
0.9	0.2	0.20068272887475086	-0.8756343977293324	0.2	1.040785825294919
0.95	0.2	0.5143712809705678	-0.6278693411020463	0.35	1.0188711647569313
1.0	0.2	0.4508446486466786	-4.94984220893962e-6	0.3	0.999999974748212
1.05	0.2	3.863618867342914e-23	-3.3182536734417468e-6	0.05	1.0000114995251337
1.1	0.2	0.35738967761128104	-1.0813735469282462	0.3	0.6167548923635477
1.15	0.2	0.20266384598612028	-1.9555227475810892	0.26280000000000003	0.9243743731662011
1.2	0.2	0.2300585755708466	-1.081299793011723	0.25	0.9912961815196303
0.8	0.25	0.5523484130702675	-0.014682926138809243	0.4018	1.1639766665856794
0.85	0.25	0.5809354981781868	-0.21691655112760558	0.55	1.1014588689781506
0.9	0.25	0.4266287983218127	-0.748892362036102	0.30465	1.08873819806512
0.95	0.25	0.5249004126705303	-0.029019290490623604	0.35	1.0602241599473217
1.0	0.25	0.43184180528930494	-1.2587591666413047	0.37785	0.951655133610865
1.05	0.25	0.15213301329323764	-1.3364274702768264	0.25	0.9979992104720741
1.1	0.25	7.8523234512413e-18	-1.0990331082291897e-5	0.05	0.9999999202459198
1.15	0.25	1.4232637860912143e-34	-1.0955783976191017e-5	0.05	1.000000012193911
1.2	0.25	0.11419093857352695	-0.8552063696428389	0.1246	0.9714579174521388
0.8	0.05	0.6766425196845165	-0.0037230809656463473	0.65	1.208746393072934
0.85	0.05	0.7468437104756238	-0.02540451293301612	0.75	1.1555901937058743
0.9	0.05	0.791821174548646	-0.04249170758476602	0.65	1.099996061173377
0.95	0.05	0.7107736387916465	-0.6966004560353972	0.5857	1.0463095655961698
1.0	0.05	0.22439448972775078	-2.3485383206226473e-6	0.45	0.9999918606451077
1.05	0.05	4.9299774614348365e-23	-3.318895495801192e-6	0.05	1.0000114981691763
1.1	0.05	1.775729297908607e-42	-1.0984589316413492e-5	0.05	0.9999999341767437
